latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
27.4,84.9,2018-03-19,1,22.9,21.31,1.62,0.0,571.0,2.197
29.8,86.1,2016-05-01,0,-2.11,27.98,4.06,0.0,5560.0,0.377
29.4,87.0,2013-05-07,0,0.34,39.98,4.29,0.14,4888.0,0.376
26.7,86.7,2016-03-16,1,25.65,28.86,3.62,0.52,266.0,2.342
27.3,87.0,2021-05-06,0,9.05,87.15,1.81,10.61,2743.0,0.148
26.8,87.3,2018-04-15,0,22.56,42.27,1.8,0.33,346.0,1.579
27.3,86.5,2017-09-06,0,17.98,86.91,1.36,0.61,1570.0,0.27
27.4,84.4,2021-03-25,1,26.2,18.48,3.2,0.0,394.0,2.773
27.1,85.5,2014-04-02,1,26.7,16.59,2.05,0.0,132.0,2.922
28.1,80.7,2019-12-28,0,8.94,62.42,0.73,0.0,143.0,0.43
27.1,89.3,2021-02-18,0,10.16,66.94,0.64,0.02,2655.0,0.41
29.1,85.3,2013-02-04,0,-12.0,81.52,1.85,0.04,4735.0,0.045
28.4,81.4,2016-04-15,1,33.07,15.42,2.27,0.0,233.0,4.271
28.8,81.3,2016-04-14,1,25.34,21.63,1.61,0.0,501.0,2.533
28.6,81.1,2023-04-16,1,30.73,29.35,2.25,0.0,167.0,3.126
28.9,80.8,2023-05-19,1,27.73,40.6,1.41,0.0,906.0,2.21
28.2,83.4,2016-06-11,0,28.05,47.11,2.19,1.48,1575.0,2.005
28.0,83.1,2022-03-07,0,18.3,52.77,1.47,0.0,1063.0,0.993
29.8,85.7,2014-12-25,0,-15.82,57.65,5.84,0.0,5145.0,0.075
27.4,83.8,2021-06-19,0,27.05,87.87,2.98,13.44,105.0,0.434
28.9,82.5,2014-11-30,1,4.78,37.42,1.3,0.0,1771.0,0.538
30.2,80.4,2021-10-12,0,8.94,51.91,1.57,0.0,5190.0,0.55
28.0,82.5,2017-04-08,1,26.17,29.86,2.13,0.41,637.0,2.382
28.0,82.2,2019-12-01,0,15.01,59.98,1.69,0.0,344.0,0.683
28.7,81.2,2019-05-12,1,32.74,23.83,2.01,0.03,1097.0,3.776
27.2,85.6,2023-03-28,1,25.13,33.95,2.38,0.03,256.0,2.109
27.7,86.1,2021-04-14,1,16.43,35.68,1.81,0.09,1622.0,1.202
27.7,86.2,2024-06-09,0,20.16,58.67,1.96,0.95,2116.0,0.976
30.1,86.2,2020-05-09,0,-1.73,38.71,2.81,0.0,5842.0,0.33
27.2,88.1,2018-11-24,0,15.31,61.55,0.91,0.0,3067.0,0.669
27.2,86.8,2021-04-08,1,25.1,28.63,2.11,0.75,1767.0,2.274
30.0,80.7,2020-02-16,1,0.15,46.63,1.78,0.0,2535.0,0.33
28.0,84.4,2020-10-27,0,17.43,50.81,1.32,0.0,712.0,0.979
28.4,82.1,2021-04-28,1,27.06,26.5,1.85,0.0,1506.0,2.63
27.7,82.6,2023-04-13,1,30.07,30.35,3.52,0.0,202.0,2.967
28.9,80.2,2018-04-03,1,29.01,29.44,1.62,0.02,207.0,2.828
28.5,82.0,2017-11-27,0,13.58,52.91,1.41,0.0,1110.0,0.733
27.2,85.6,2018-04-15,1,28.58,27.17,1.65,0.05,256.0,2.847
28.5,81.3,2016-04-20,1,33.55,22.35,2.98,0.0,178.0,4.028
27.3,83.8,2012-12-17,0,16.2,63.64,1.11,0.0,97.0,0.67
27.0,83.1,2012-02-19,0,17.53,41.52,2.8,0.0,81.0,1.172
27.7,82.9,2024-04-10,1,30.02,12.81,2.33,0.0,147.0,3.704
28.0,82.8,2023-04-12,1,25.52,31.14,2.92,0.0,779.0,2.25
29.8,84.0,2014-06-16,0,6.52,37.45,1.89,1.48,5213.0,0.606
28.0,80.3,2024-10-27,0,24.68,76.71,0.8,0.0,156.0,0.724
28.8,87.6,2024-11-06,0,-0.84,38.84,2.48,0.02,5696.0,0.351
26.5,88.7,2012-08-19,0,28.33,88.32,1.77,4.24,86.0,0.45
27.1,87.1,2015-04-23,1,26.13,28.49,1.84,1.14,484.0,2.422
26.9,82.9,2018-10-28,0,24.56,46.96,0.94,0.0,83.0,1.637
27.7,82.5,2018-03-28,1,29.62,11.86,1.79,0.0,553.0,3.659
28.5,81.0,2021-01-30,0,14.85,29.06,1.38,0.0,150.0,1.198
27.9,82.9,2016-03-28,1,21.59,38.49,2.15,2.3,365.0,1.586
29.1,80.8,2021-03-22,1,23.48,26.69,1.33,0.15,2046.0,2.12
30.5,81.9,2014-11-20,0,-10.68,50.24,2.61,0.0,5085.0,0.135
29.3,83.9,2017-02-02,0,-14.48,63.44,2.95,0.0,5040.0,0.073
28.4,84.3,2012-01-07,0,-6.99,79.95,1.4,0.06,3449.0,0.073
27.9,82.2,2014-04-29,1,30.35,19.07,2.03,0.0,503.0,3.503
28.2,81.8,2024-04-15,1,30.36,27.26,2.78,0.0,244.0,3.151
28.6,81.2,2017-04-12,1,29.32,18.6,2.12,0.0,201.0,3.321
27.6,84.2,2024-04-30,1,34.39,13.63,3.88,0.0,157.0,4.695
28.1,85.2,2016-04-09,1,18.53,29.67,2.14,0.0,1806.0,1.501
27.3,84.9,2017-04-12,1,25.29,23.59,1.57,0.0,370.0,2.463
30.2,86.5,2023-01-02,0,-15.21,56.0,4.51,0.0,4945.0,0.082
27.9,82.4,2019-08-24,0,24.49,91.74,1.37,21.38,261.0,0.254
27.0,85.4,2019-07-10,0,27.89,85.69,3.07,24.93,93.0,0.537
30.3,81.5,2012-03-19,0,-5.48,51.91,3.13,0.0,5113.0,0.195
29.4,81.5,2024-05-05,1,17.14,36.72,2.28,0.0,3168.0,1.237
26.6,82.5,2019-10-01,0,25.42,87.62,1.33,2.38,94.0,0.402
29.0,81.2,2023-04-22,1,21.09,39.61,1.56,0.06,830.0,1.51
26.9,83.0,2013-12-20,0,17.07,71.95,0.76,0.0,84.0,0.546
27.9,83.3,2024-04-20,1,25.75,23.58,4.35,0.0,1036.0,2.531
29.8,83.2,2024-10-25,0,-1.73,62.99,2.29,0.0,4758.0,0.199
27.1,86.8,2018-03-25,1,22.93,29.03,2.05,0.09,1681.0,1.985
27.8,85.1,2023-01-03,0,5.35,56.55,1.15,0.0,1230.0,0.388
29.1,81.9,2015-01-14,0,4.15,63.27,1.64,0.01,2928.0,0.302
29.2,82.7,2012-07-22,0,15.85,87.77,2.14,1.66,4448.0,0.22
28.5,82.1,2025-04-07,1,23.6,27.73,1.84,0.0,1051.0,2.105
29.4,83.5,2019-12-14,0,-16.03,86.91,5.66,15.87,5077.0,0.023
29.2,80.3,2017-04-27,1,30.81,21.3,2.54,0.37,715.0,3.498
28.8,81.5,2022-04-17,1,23.38,29.66,1.51,0.0,939.0,2.022
30.0,84.3,2020-04-02,0,-15.28,90.35,4.15,4.54,5533.0,0.018
28.4,80.9,2013-08-17,0,27.92,85.52,0.98,4.25,182.0,0.545
29.0,89.2,2012-04-01,0,1.54,28.77,1.5,0.01,4115.0,0.486
27.6,83.8,2020-02-01,0,14.02,63.62,1.23,0.0,746.0,0.582
27.9,83.1,2018-01-31,0,13.86,38.63,1.47,0.0,1688.0,0.972
28.0,83.5,2024-04-28,1,26.58,22.73,2.66,0.01,1311.0,2.688
27.9,82.6,2016-08-12,0,25.48,83.96,1.37,1.45,781.0,0.523
27.5,84.6,2025-03-22,1,24.48,33.59,1.6,0.29,356.0,2.039
28.8,80.3,2021-03-20,1,25.47,23.06,2.39,0.0,189.0,2.506
29.0,81.1,2016-04-11,1,25.33,25.28,1.85,0.0,1105.0,2.414
28.8,80.8,2023-04-18,1,28.83,33.94,1.51,0.0,256.0,2.62
28.1,84.8,2024-02-11,1,8.81,32.3,1.66,0.0,1101.0,0.767
27.6,81.2,2015-05-06,0,34.03,23.45,1.95,0.0,121.0,4.079
27.7,83.3,2024-04-11,1,30.09,15.49,1.49,0.24,136.0,3.604
27.5,84.5,2016-03-24,1,27.35,12.61,1.71,0.0,455.0,3.18
29.5,84.6,2013-10-08,0,0.69,48.35,2.7,0.11,4574.0,0.332
27.7,83.7,2016-04-09,1,32.01,15.46,3.5,0.0,838.0,4.022
30.4,86.9,2013-07-30,0,6.55,52.54,2.63,1.09,4847.0,0.461
27.2,88.3,2021-03-09,0,16.55,43.37,1.51,1.21,1085.0,1.066
28.7,82.4,2013-03-04,0,12.51,53.73,1.67,0.0,,0.671
27.0,86.0,2021-04-03,1,23.68,16.84,2.12,0.0,370.0,2.434
30.2,82.4,2015-02-16,0,-13.96,88.02,2.25,0.09,4911.0,0.025
29.7,89.1,2015-04-26,0,1.46,51.13,0.98,3.44,4100.0,0.332
27.8,82.4,2021-04-11,1,25.62,11.74,2.44,0.0,437.0,2.901
27.2,87.5,2024-12-25,0,13.36,80.59,0.99,0.0,1844.0,0.298
29.9,83.7,2015-08-23,0,4.75,78.47,2.74,1.74,4640.0,0.185
27.7,84.8,2018-04-14,1,25.74,29.04,1.9,0.04,1115.0,2.349
27.5,84.1,2024-04-09,1,28.14,18.1,2.06,0.0,331.0,3.121
28.9,88.1,2019-12-29,0,-9.31,32.73,1.78,0.0,4860.0,0.203
27.0,86.0,2017-03-07,1,20.65,21.74,1.61,0.0,370.0,1.905
27.7,82.2,2014-01-09,0,13.82,53.99,1.51,1.61,143.0,0.727
27.6,80.6,2016-09-07,0,27.43,83.05,2.46,0.03,148.0,0.62
29.0,80.2,2024-05-04,1,32.93,15.44,2.77,0.0,239.0,4.237
28.2,85.7,2015-06-04,0,14.99,63.32,2.11,4.34,5041.0,0.625
27.7,83.4,2023-04-16,1,31.32,28.55,2.72,0.0,161.0,3.269
29.1,82.5,2022-03-06,1,4.65,49.62,1.48,0.0,2756.0,0.429
26.5,81.6,2015-02-21,0,23.53,39.47,2.4,0.0,108.0,1.756
29.5,89.1,2012-02-27,0,-6.15,22.38,3.42,0.0,3906.0,0.299
27.6,84.5,2014-12-22,1,14.08,54.21,0.93,0.0,192.0,0.736
27.2,86.3,2019-02-24,1,19.58,39.91,1.86,0.01,1417.0,1.369
26.7,86.8,2016-03-19,1,28.7,22.91,1.98,0.03,196.0,3.035
28.0,84.8,2016-10-10,0,16.32,83.53,1.11,11.13,441.0,0.306
28.5,83.4,2021-03-25,1,6.47,43.55,2.16,0.02,2157.0,0.545
28.3,81.8,2014-05-15,1,25.63,33.13,2.39,0.0,610.0,2.199
26.5,86.0,2020-11-21,0,19.67,73.91,1.22,0.0,70.0,0.598
29.1,81.6,2020-06-17,0,17.52,87.04,1.29,8.25,1401.0,0.26
28.3,83.2,2024-04-26,1,12.16,38.58,2.06,0.0,1939.0,0.871
27.2,86.0,2021-04-03,1,23.68,16.84,2.12,0.0,919.0,2.434
26.4,84.2,2018-11-18,0,20.02,51.73,1.08,0.0,74.0,1.13
27.3,86.4,2024-04-14,1,15.4,48.72,2.04,1.23,1755.0,0.897
28.3,82.2,2019-06-15,1,24.09,31.86,2.51,0.72,1022.0,2.044
27.9,86.1,2014-03-03,0,-6.25,56.74,1.95,0.01,3187.0,0.166
29.1,89.0,2015-07-18,0,12.05,55.64,1.44,0.62,3963.0,0.624
27.3,86.3,2016-04-07,1,17.2,37.61,2.4,0.0,1417.0,1.224
28.7,85.3,2015-10-09,0,4.51,74.25,1.51,0.21,4046.0,0.217
28.7,81.2,2018-04-25,1,30.43,26.48,1.7,0.18,1097.0,3.197
26.7,87.0,2016-03-22,0,27.28,13.63,3.76,0.01,94.0,3.13
27.5,84.4,2024-04-01,1,27.61,27.9,2.97,0.0,416.0,2.664
28.0,83.9,2013-07-16,0,22.87,87.03,1.55,4.94,754.0,0.362
27.3,84.8,2018-03-24,1,24.01,24.82,1.68,0.0,230.0,2.245
26.8,82.3,2013-11-02,0,22.95,74.68,1.23,0.0,95.0,0.709
27.2,85.0,2024-04-23,1,32.55,19.59,3.34,0.0,192.0,3.944
27.9,81.8,2025-04-23,1,30.23,22.11,2.99,0.0,130.0,3.349
28.4,80.5,2018-10-15,0,22.49,76.22,1.07,0.0,157.0,0.648
27.5,85.0,2025-04-05,1,25.09,22.04,1.78,0.0,1310.0,2.483
26.8,86.5,2014-12-17,0,13.0,60.8,1.83,0.0,208.0,0.587
28.9,80.7,2022-04-15,1,24.99,29.89,1.47,0.55,1272.0,2.22
28.6,82.1,2024-04-07,1,23.51,22.93,2.02,0.0,1023.0,2.233
30.2,89.0,2020-05-06,0,-0.89,58.96,4.55,0.19,5124.0,0.235
26.5,82.5,2021-04-21,0,30.55,32.68,3.31,11.56,93.0,2.948
28.0,81.8,2024-04-19,1,32.17,22.18,3.39,0.0,201.0,3.736
26.5,88.9,2012-10-27,0,22.18,60.69,0.96,0.0,75.0,1.051
27.8,85.7,2024-09-26,0,12.52,94.22,1.15,5.54,1463.0,0.084
29.8,80.8,2024-04-11,1,5.49,46.8,2.07,0.03,1754.0,0.48
27.1,84.5,2019-12-02,0,16.13,77.01,1.08,0.0,91.0,0.422
28.0,85.2,2016-04-24,1,19.26,23.4,2.01,0.0,1228.0,1.711
28.7,80.6,2016-05-01,0,34.21,9.71,2.61,0.0,179.0,4.859
30.4,88.3,2024-08-01,0,8.65,60.0,1.78,0.04,5599.0,0.448
28.8,89.4,2013-11-07,0,-2.08,53.11,3.19,0.0,5275.0,0.246
26.4,86.1,2016-03-14,0,23.57,56.68,3.01,0.92,60.0,1.26
27.3,88.3,2023-09-16,0,11.2,88.72,1.28,0.08,968.0,0.15
27.8,83.7,2024-04-10,1,21.72,21.31,2.12,0.06,1449.0,2.045
26.7,86.8,2022-03-26,1,26.8,30.78,3.09,0.0,196.0,2.439
27.9,85.4,2017-04-12,0,9.45,32.67,2.03,0.0,1323.0,0.797
29.1,80.2,2019-04-28,1,31.41,19.68,2.55,0.0,677.0,3.694
27.7,82.4,2017-05-06,0,35.86,16.33,2.27,0.04,210.0,4.933
29.6,80.6,2016-04-23,1,19.49,35.56,2.06,1.03,1552.0,1.46
30.1,82.7,2015-10-20,0,-3.96,70.2,3.46,0.0,4931.0,0.136
28.1,88.4,2024-11-12,0,-1.79,82.69,2.89,0.09,4807.0,0.093
28.7,85.1,2018-07-08,0,9.88,87.86,2.03,9.38,5057.0,0.148
28.9,82.9,2021-04-12,1,-2.93,60.56,1.86,0.0,2606.0,0.194
29.4,80.8,2014-04-23,1,18.93,42.1,1.89,0.0,1852.0,1.267
28.8,81.2,2018-04-25,1,24.13,33.35,1.61,0.35,522.0,2.004
28.9,80.6,2019-05-11,1,30.81,23.09,1.2,0.03,639.0,3.418
27.5,84.1,2017-03-24,1,26.17,37.03,1.47,0.51,331.0,2.138
29.6,89.3,2020-07-29,0,9.08,77.03,2.02,17.08,5067.0,0.265
27.0,86.3,2016-03-16,1,22.04,33.64,2.68,0.34,222.0,1.759
27.4,85.9,2024-04-27,1,25.85,26.64,2.06,0.0,625.0,2.444
28.3,85.4,2024-04-17,1,-0.8,68.23,2.54,0.13,2058.0,0.183
27.3,85.4,2025-04-04,1,21.24,26.39,1.95,0.0,361.0,1.858
28.1,82.1,2017-04-12,1,29.3,19.19,2.16,0.0,930.0,3.294
29.5,80.9,2021-04-03,1,14.74,12.39,1.97,0.0,1181.0,1.469
26.6,83.4,2024-11-21,0,17.55,63.76,1.26,0.0,82.0,0.727
27.7,83.9,2016-03-23,1,26.81,15.43,2.15,0.0,713.0,2.982
27.1,85.2,2023-12-22,0,18.24,57.88,0.81,0.0,131.0,0.883
26.9,81.7,2019-02-02,0,17.17,42.2,1.95,0.0,101.0,1.132
29.5,80.8,2022-06-01,1,22.89,38.51,1.8,0.28,1591.0,1.716
28.6,81.9,2016-04-22,1,27.24,18.93,2.67,0.09,1245.0,2.931
28.2,84.3,2024-12-12,0,12.2,54.15,1.14,0.0,857.0,0.652
28.7,80.3,2012-02-22,0,21.58,45.26,1.51,0.0,173.0,1.411
28.7,82.0,2014-04-26,1,26.7,29.08,2.21,0.0,982.0,2.484
28.1,83.7,2024-04-25,1,25.19,19.32,2.05,0.0,1532.0,2.585
26.6,86.5,2024-06-28,0,30.2,77.36,2.96,3.0,94.0,0.972
27.3,84.9,2019-03-21,1,21.62,37.13,2.02,0.58,370.0,1.624
28.6,82.0,2019-06-16,1,30.34,32.29,2.52,1.69,921.0,2.929
27.1,83.6,2014-06-15,0,36.05,34.76,1.6,0.68,92.0,3.887
27.9,85.8,2015-07-21,0,14.95,87.98,2.11,4.0,1916.0,0.204
26.7,87.8,2019-04-05,1,26.39,46.83,2.62,2.6,250.0,1.829
29.1,87.9,2019-08-06,0,8.35,75.69,2.11,5.78,4197.0,0.267
27.2,85.3,2019-03-22,1,26.87,28.77,2.61,0.04,283.0,2.52
27.3,84.9,2018-03-19,1,22.9,21.31,1.62,0.0,370.0,2.197
28.0,89.0,2014-09-06,0,6.28,83.95,2.61,3.4,4952.0,0.153
27.8,84.0,2024-04-08,1,21.52,23.14,2.03,0.0,1083.0,1.973
30.3,85.5,2020-07-26,0,10.39,62.62,2.06,3.4,5048.0,0.471
27.9,84.4,2016-04-30,1,26.11,13.79,2.54,0.0,751.0,2.917
29.5,83.6,2023-07-08,0,6.49,78.77,2.3,3.93,4879.0,0.205
27.1,87.1,2017-06-04,1,28.9,49.77,1.81,2.15,484.0,2.0
27.7,83.9,2016-04-14,1,31.94,16.45,3.18,0.14,713.0,3.959
28.1,80.9,2014-03-13,0,21.97,49.98,3.01,0.0,135.0,1.32
27.7,83.8,2015-10-07,0,27.36,55.86,0.73,0.0,560.0,1.607
28.5,85.8,2020-02-17,0,-9.1,64.8,2.24,0.0,5461.0,0.108
30.0,87.8,2021-12-02,0,-4.17,64.48,2.96,0.0,4980.0,0.159
28.9,81.7,2016-04-29,1,16.7,24.77,2.13,0.0,1405.0,1.43
27.2,85.0,2021-09-13,0,27.67,90.27,1.93,2.73,192.0,0.361
28.6,80.9,2023-05-09,1,30.42,30.26,2.22,0.1,171.0,3.031
29.2,87.1,2022-08-24,0,9.58,64.28,1.81,0.5,4535.0,0.426
28.1,81.9,2024-04-10,1,29.02,17.12,1.77,0.0,229.0,3.324
30.1,81.0,2021-12-27,0,-10.51,81.51,1.45,0.01,4555.0,0.051
27.7,83.0,2019-03-17,0,23.18,36.12,1.78,0.0,117.0,1.814
29.7,81.8,2014-07-17,0,15.52,86.31,1.46,13.37,3088.0,0.241
29.0,83.8,2012-05-08,0,-0.77,70.88,2.41,0.0,4819.0,0.168
29.4,82.0,2022-09-16,0,12.78,87.37,0.93,21.44,2394.0,0.186
28.8,82.7,2016-04-12,1,8.87,45.44,2.08,0.0,2894.0,0.621
26.6,83.4,2013-04-07,0,29.49,20.68,3.5,0.0,82.0,3.268
27.9,87.9,2022-01-24,0,-13.52,82.55,3.56,0.41,5700.0,0.038
29.2,83.9,2022-07-10,0,5.66,87.1,2.16,7.11,4377.0,0.118
27.8,84.1,2023-03-11,1,17.49,46.31,1.69,0.0,846.0,1.073
26.6,82.1,2013-03-08,0,21.39,39.45,1.84,0.0,102.0,1.542
28.9,80.2,2020-04-13,1,29.0,45.53,1.45,0.01,207.0,2.182
26.6,85.4,2021-10-03,0,27.03,88.76,2.24,16.53,66.0,0.401
28.8,86.1,2024-12-12,0,-9.23,32.37,5.4,0.0,4830.0,0.205
27.8,86.2,2021-04-03,1,-4.12,38.21,2.83,0.0,1934.0,0.278
28.8,84.2,2017-10-15,0,-1.76,75.55,2.21,0.01,5419.0,0.131
30.1,80.6,2020-10-24,0,5.67,42.04,1.52,0.0,2879.0,0.53
28.8,80.2,2018-03-03,1,23.85,31.23,2.92,0.03,179.0,2.034
30.4,81.9,2024-02-03,0,-17.73,63.25,3.88,0.33,5539.0,0.056
27.1,80.3,2022-07-30,0,28.68,86.34,1.66,8.65,134.0,0.537
28.7,82.9,2016-04-08,1,9.55,45.33,2.15,0.0,3218.0,0.651
26.9,86.4,2025-03-28,1,25.46,34.23,1.94,0.0,435.0,2.141
28.8,81.2,2022-04-30,1,26.45,31.75,1.64,5.44,522.0,2.356
28.8,81.6,2016-11-25,0,10.28,39.61,1.49,0.0,1121.0,0.756
29.7,86.9,2020-03-22,0,-5.5,41.45,2.38,0.04,5272.0,0.237
27.7,83.5,2016-04-11,1,33.95,15.27,4.42,0.0,241.0,4.494
28.0,82.1,2022-04-14,1,30.54,32.6,2.16,4.59,209.0,2.95
28.9,81.4,2022-05-02,1,23.86,49.33,1.2,4.61,713.0,1.499
27.6,84.2,2020-03-28,1,25.47,46.6,2.86,0.2,157.0,1.74
27.9,82.4,2022-04-24,1,26.7,23.51,3.59,0.0,261.0,2.679
29.6,81.0,2024-04-20,0,15.17,35.88,2.27,0.0,3191.0,1.105
27.1,87.2,2023-04-20,1,28.17,27.69,2.51,0.51,446.0,2.76
28.8,82.2,2015-06-01,1,10.49,56.85,1.92,0.65,2373.0,0.548
29.5,84.2,2017-11-30,0,-10.68,61.38,2.15,0.0,4695.0,0.105
28.3,81.7,2017-04-11,1,22.74,23.29,1.93,0.0,457.0,2.121
28.8,82.1,2020-11-29,1,9.18,47.51,0.92,0.0,1514.0,0.61
27.4,85.2,2021-03-25,1,22.55,22.92,2.54,0.0,781.0,2.107
27.8,86.7,2014-08-15,0,1.96,91.92,1.48,13.93,3029.0,0.057
29.0,80.4,2021-04-12,1,25.91,18.66,1.59,0.0,472.0,2.72
30.2,81.1,2024-07-18,0,9.82,87.46,1.85,1.46,4826.0,0.152
29.1,80.2,2015-06-26,0,28.01,72.24,1.92,59.96,677.0,1.05
28.2,81.9,2014-04-21,1,28.25,25.99,2.43,0.0,498.0,2.839
26.4,80.1,2013-11-01,0,24.61,59.12,1.14,0.0,128.0,1.265
27.8,82.3,2021-03-26,1,21.94,22.26,2.65,0.0,614.0,2.048
27.3,84.9,2016-04-05,1,27.82,30.67,1.95,0.89,370.0,2.593
28.8,83.8,2019-11-16,0,-6.23,63.69,1.79,0.0,3045.0,0.139
26.4,83.3,2016-02-12,0,20.2,24.13,2.1,0.0,80.0,1.796
28.8,80.5,2018-04-23,1,26.07,22.25,1.3,0.0,204.0,2.624
28.7,82.0,2016-03-20,1,21.0,36.91,2.06,0.0,982.0,1.569
29.3,87.5,2013-06-14,0,9.7,55.07,3.01,1.32,4768.0,0.541
27.7,82.8,2025-04-06,1,31.16,12.61,1.49,0.0,171.0,3.962
27.7,85.7,2024-04-23,1,24.46,27.64,2.59,0.0,990.0,2.22
28.2,88.9,2022-10-27,0,-0.16,77.98,1.67,0.0,4943.0,0.133
28.1,83.1,2013-08-05,0,23.03,90.7,1.66,22.41,1641.0,0.262
27.6,84.9,2023-04-09,1,24.94,28.88,1.94,0.0,764.0,2.245
27.3,87.9,2022-04-03,0,6.77,87.27,1.75,15.12,1691.0,0.126
28.5,83.6,2016-12-20,0,7.6,32.76,1.25,0.0,2618.0,0.702
29.5,82.1,2021-03-02,1,5.35,31.64,1.87,0.01,3074.0,0.611
28.3,82.1,2018-05-26,1,28.57,25.19,1.83,5.71,1665.0,2.923
27.1,87.9,2017-06-08,0,24.03,77.27,1.22,2.75,2642.0,0.679
27.0,86.3,2019-03-23,1,23.02,26.28,2.56,0.0,222.0,2.074
26.7,86.8,2021-04-02,1,27.74,14.0,1.78,0.0,196.0,3.202
29.0,81.1,2021-04-19,1,22.69,28.51,1.81,0.0,1105.0,1.971
27.8,82.2,2017-04-11,1,24.74,20.39,2.06,0.0,182.0,2.483
29.2,85.8,2023-02-21,0,-6.47,56.31,4.49,0.0,4479.0,0.164
27.3,86.1,2014-11-23,0,8.78,51.25,1.32,0.0,1197.0,0.551
28.3,81.8,2014-04-30,1,27.7,24.29,1.87,0.0,610.0,2.812
27.4,85.2,2023-04-12,1,26.32,26.14,1.8,0.0,781.0,2.53
29.0,87.7,2021-07-09,0,10.8,61.31,2.16,1.59,4643.0,0.501
27.4,86.9,2023-08-17,0,16.31,93.01,2.02,6.59,2439.0,0.13
30.5,81.4,2013-04-06,0,-9.15,77.63,3.0,0.0,5652.0,0.068
28.5,81.5,2014-05-12,1,32.71,26.36,2.16,1.52,1056.0,3.644
27.2,85.0,2016-04-15,1,33.79,14.81,1.97,0.0,192.0,4.479
28.7,81.8,2025-04-01,1,21.38,22.3,1.9,0.0,1785.0,1.978
30.5,84.9,2022-12-11,0,-13.13,55.7,4.54,0.0,5061.0,0.098
26.8,87.2,2023-05-11,1,24.99,22.05,1.72,0.0,188.0,2.468
26.9,86.4,2014-04-11,1,25.94,15.44,1.69,0.0,435.0,2.832
26.8,82.4,2020-05-05,0,30.09,51.73,1.21,8.14,90.0,2.059
29.9,83.2,2015-03-11,0,-19.47,87.15,1.97,0.0,4664.0,0.017
30.4,81.0,2013-02-11,0,-18.9,84.09,2.17,0.0,5417.0,0.022
28.4,81.9,2019-05-09,1,27.26,22.13,2.64,0.0,900.0,2.819
28.5,81.5,2021-04-17,1,28.27,26.89,2.94,3.05,1056.0,2.807
28.9,80.3,2025-04-06,1,28.28,21.12,1.59,0.0,219.0,3.031
28.4,81.0,2016-03-22,1,23.64,24.09,1.89,0.0,142.0,2.217
29.6,88.6,2022-04-24,0,2.55,28.84,3.19,0.03,4441.0,0.522
27.4,84.6,2023-04-22,1,29.12,29.71,1.77,0.02,387.0,2.835
26.7,80.2,2021-01-29,0,13.08,31.02,1.96,0.0,118.0,1.039
28.9,80.6,2024-04-09,1,25.14,15.9,1.31,0.0,639.0,2.686
27.8,83.2,2016-04-21,1,27.2,19.42,3.84,0.0,570.0,2.907
29.3,81.7,2022-02-16,1,0.18,79.61,1.46,0.0,2481.0,0.126
28.4,87.5,2020-03-18,0,-5.22,60.43,2.93,0.05,4879.0,0.164
28.9,81.5,2016-04-14,1,25.34,21.63,1.61,0.0,1125.0,2.533
29.5,86.5,2019-04-28,0,-0.15,41.26,3.79,0.16,4639.0,0.355
27.1,88.5,2023-09-09,0,22.24,91.85,0.7,6.58,1141.0,0.219
30.3,82.5,2020-07-13,0,4.5,78.96,3.12,0.27,4957.0,0.177
28.3,80.6,2018-01-04,0,14.94,35.27,0.99,0.0,152.0,1.1
30.0,88.1,2024-04-28,0,-1.29,38.26,4.02,0.0,4986.0,0.343
30.0,82.8,2022-06-18,0,2.32,79.56,4.1,0.31,5021.0,0.148
28.7,81.4,2018-05-10,1,30.29,30.24,1.61,0.6,459.0,3.01
27.7,87.4,2014-01-22,1,5.47,67.09,1.33,0.0,2242.0,0.297
27.9,82.5,2023-05-07,1,26.22,36.66,3.13,0.0,611.0,2.157
27.9,85.0,2024-04-07,1,17.21,34.48,2.04,0.0,1276.0,1.287
28.2,81.9,2023-05-14,1,32.33,28.73,2.05,0.56,498.0,3.452
27.2,85.4,2017-04-27,1,31.41,23.19,2.55,0.0,620.0,3.532
26.9,87.1,2025-04-03,1,23.45,31.21,2.2,0.0,595.0,1.986
26.9,85.1,2024-11-25,1,19.24,68.23,0.89,0.0,81.0,0.709
27.2,83.8,2014-06-22,0,32.93,62.57,1.97,18.66,97.0,1.875
28.9,80.8,2016-04-29,1,28.78,14.29,1.83,0.0,906.0,3.39
30.1,88.6,2019-07-24,0,5.31,57.05,2.59,0.05,5192.0,0.383
27.6,89.3,2014-09-10,0,10.5,94.66,1.6,11.22,3501.0,0.068
29.4,84.5,2015-08-30,0,5.31,74.51,1.77,9.11,4537.0,0.227
29.4,82.0,2015-04-18,0,9.72,76.95,1.77,2.7,2394.0,0.278
29.4,80.5,2021-04-13,1,19.96,25.2,1.91,0.0,1854.0,1.745
28.7,86.6,2020-08-14,0,6.21,79.58,1.61,4.86,4421.0,0.194
28.8,81.2,2014-03-29,0,21.57,40.12,1.64,0.0,522.0,1.542
28.5,86.9,2021-03-21,0,-6.32,61.11,2.72,0.0,4664.0,0.148
27.3,84.7,2018-03-19,1,22.9,21.31,1.62,0.0,199.0,2.197
27.2,86.7,2024-03-18,1,21.27,23.32,1.88,0.01,1124.0,1.939
